"","DISTRICT","BLOCK","HYDROGRAPH.STATION","TYPE.OF.STATION","YEAR","WELL.ID","LATITUDE","LONGITUDE","POSTMONSOON","RFL_TY","TEMP_TY","PCTCROPAREA_LY"
"50393","BIJNOR","SEOHARA(BUDHANPU","SHADAPHAL*","P",2015,10752,29.2236111111111,78.5530555555556,NA,0.623884773751723,303.665971995895,0.816275167785235
"50394","BIJNOR","SEOHARA(BUDHANPU","SHAHAPUR KHERI","P",2015,10753,29.0761152777778,78.5561155555556,NA,0.653470724169515,303.812310045039,0.933724832214765
"50395","BIJNOR","SEOHARA(BUDHANPU","JAIRAM PUR","P",2015,10754,29.1077777777778,78.5702777777778,4.25,0.653470724169515,303.812310045039,0.883389261744966
"50396","BIJNOR","SEOHARA(BUDHANPU","SELAKHERI","P",2015,10755,29.1434927777778,78.5299477777778,4.1,0.659542316933413,303.900310628645,0.969140950792327
"50397","BULAND SHAHAR","ANOOP SHAHAR","AHAR","W",2015,10100,28.3219444444444,78.1591666666667,NA,0.559559613783504,305.332050460804,0.913735343383584
"50398","BULAND SHAHAR","ANOOP SHAHAR","PARLI","P",2015,10102,28.3913888888889,78.2288888888889,5.55,0.615214255005574,305.139240193352,0.701005025125628
"50399","BULAND SHAHAR","ANOOP SHAHAR","RAJAUR","W",2015,10103,28.4616666666667,78.1983333333333,5.8,0.672028309856187,304.941486072888,0.945469798657718
"50400","BULAND SHAHAR","ANOOP SHAHAR","ROOPVAS","W",2015,10104,28.315,78.2333333333333,7.7,0.559559613783504,305.332050460804,0.854149203688181
"50401","BULAND SHAHAR","ANOOP SHAHAR","TELIYA KA NAGLA","W",2015,10105,28.3205555555556,78.2452777777778,8.35,0.559559613783504,305.332050460804,0.961506276150627
"50402","BULAND SHAHAR","ANOOP SHAHAR","TOLI","P",2015,10106,28.3469444444444,78.2555555555556,7.6,0.600388531935775,305.21933061214,0.853310980720871
"50403","BULAND SHAHAR","ANOOP SHAHAR","POOTTA","P",2015,10108,28.4507480555556,78.1979702777778,6.7,0.672028309856187,304.941486072888,0.962153069806561
"50404","BULAND SHAHAR","ANOOP SHAHAR","MOHRSA","P",2015,10109,28.4513888888889,78.2127777777778,NA,0.672028309856187,304.941486072888,0.921319796954315
"50405","BULAND SHAHAR","ARNIAKHUR","AGAURAMEER","P",2015,10111,28.2286111111111,77.9097222222222,5.5,0.528160686045117,305.904548639548,0.930310663308145
"50406","BULAND SHAHAR","ARNIAKHUR","DEVRALA","P",2015,10114,28.2319444444444,77.9386111111111,NA,0.528160686045117,305.904548639548,0.811606391925988
"50407","BULAND SHAHAR","ARNIAKHUR","GANGAWALI","P",2015,10115,28.1641666666667,77.9783333333333,NA,0.515694202486285,305.754255507995,0.860854987426656
"50408","BULAND SHAHAR","DEBAI","SURAJAWALI","P",2015,10162,28.2991666666667,78.2613888888889,5,0.600388531935775,305.21933061214,0.928270042194093
"50409","BULAND SHAHAR","DEBAI","LAXIMPUR","P",2015,10163,28.2133333333333,78.32,7.15,0.565221509904623,305.389399155739,0.729411764705882
"50410","BULAND SHAHAR","DEBAI","NAVIPUR KHRIYA","P",2015,10164,28.1875,78.3202777777778,6.1,0.565221509904623,305.389399155739,0.845507976490344
"50411","BULAND SHAHAR","DEBAI","RAMGHAT","P",2015,10165,28.1219444444444,78.4622222222222,NA,0.597548525956243,305.408185797183,0.0871751886001676
"50412","BULAND SHAHAR","GULAOTHI","CHHAPRAWAT","P",2015,10166,28.5366666666667,77.7938888888889,10.2,0.538142512753357,305.814570514737,0.737896494156928
"50413","BULAND SHAHAR","GULAOTHI","GIRDHARPUR","P",2015,10167,28.58,77.8472222222222,9.15,0.55844061240884,305.708772060288,0.790133779264214
"50414","BULAND SHAHAR","GULAOTHI","GULAOTHI","W",2015,10168,28.5896436111111,77.7970008333333,NA,0.55844061240884,305.708772060288,0.158957106812447
"50415","BULAND SHAHAR","GULAOTHI","HARCHANA","P",2015,10169,28.5280555555556,77.7888888888889,NA,0.538142512753357,305.814570514737,0.838111298482293
"50416","BULAND SHAHAR","GULAOTHI","KHUSHALPUR","P",2015,10170,28.5294444444444,77.8158333333333,NA,0.538142512753357,305.814570514737,0.881711409395973
"50417","BULAND SHAHAR","GULAOTHI","GULAOTHI","PZDR",2015,10761,28.5908333333333,77.7919444444444,9.73,0.55844061240884,305.708772060288,0.116610738255034
"50418","BULAND SHAHAR","JAHANGIRABAD","JAHANGIRABAD","P",2015,10172,28.4577777777778,78.1075,10.15,0.641576979794975,305.227240776959,0.880234505862647
"50419","BULAND SHAHAR","JAHANGIRABAD","RORA","P",2015,10176,28.4263888888889,78.0461111111111,NA,0.572088806012149,305.451691703685,0.992430613961312
"50420","BULAND SHAHAR","JAHANGIRABAD","RUTHA","P",2015,10177,28.3883333333333,78.0244444444444,11.79,0.572088806012149,305.451691703685,0.897565071368598
"50421","BULAND SHAHAR","JAHANGIRABAD","GURAWALI","P",2015,10178,28.4666666666667,78.0722222222222,11.05,0.641576979794975,305.227240776959,0.935564853556485
"50422","BULAND SHAHAR","JAHANGIRABAD","ELNA","P",2015,10179,28.4783333333333,78.0166666666667,6.8,0.605120946217666,305.363691120079,0.887959866220735
"50423","BULAND SHAHAR","KHURJA","BIJATH SUJAN PUR","P",2015,10180,28.2719444444444,77.7302777777778,12.48,0.549377119331862,305.98661659954,0.894472361809045
"50424","BULAND SHAHAR","KHURJA","CHHAPNA","P",2015,10181,28.2544444444444,77.7775,NA,0.544825863429431,305.912458804366,0.927013422818792
"50425","BULAND SHAHAR","KHURJA","CHIGRAWALI","P",2015,10182,28.2825,77.8105555555556,NA,0.544825863429431,305.912458804366,0.863865546218487
"50426","BULAND SHAHAR","KHURJA","CIGRAWALI","P",2015,10195,28.2295177777778,77.7901783333333,NA,0.537505671373256,306.025178653031,0.751469353484466
"50427","BULAND SHAHAR","KHURJA","DHARAU","P",2015,10183,28.2980555555556,77.8072222222222,NA,0.544825863429431,305.912458804366,0.901255230125523
"50428","BULAND SHAHAR","KHURJA","DHARPACHUHARPUR","P",2015,10184,28.3066666666667,77.8494444444444,NA,0.544825863429431,305.912458804366,0.931208053691276
"50429","BULAND SHAHAR","KHURJA","GOTHANI","P",2015,10185,28.1419444444444,77.7316666666667,NA,0.518308457254491,306.222932773495,0.9151973131822
"50430","BULAND SHAHAR","KHURJA","KHARBA SIKANDARPUR","P",2015,10186,28.2761111111111,77.7744444444444,NA,0.544825863429431,305.912458804366,0.944677284157586
"50431","BULAND SHAHAR","KHURJA","KHURJA JN.","P",2015,10187,28.2691666666667,77.8483333333333,NA,0.544825863429431,305.912458804366,0.581863979848867
"50432","BULAND SHAHAR","KHURJA","MEERPUR","P",2015,10188,28.2063888888889,77.8508333333333,NA,0.528160686045117,305.904548639548,0.848866498740555
"50433","BULAND SHAHAR","KHURJA","MOUJPUR","P",2015,10194,28.2211111111111,77.8244444444444,NA,0.537505671373256,306.025178653031,0.550335570469799
"50434","BULAND SHAHAR","KHURJA","MURAKHERA","PZDR",2015,10762,28.2972330555556,77.8810941666667,7.32,0.540367973768722,305.810615432327,0.64070351758794
"50435","BULAND SHAHAR","KHURJA","NEKPUR","P",2015,10190,28.3216666666667,77.8608333333333,5.75,0.540367973768722,305.810615432327,0.582077051926298
"50436","BULAND SHAHAR","KHURJA","RAMGARHI","P",2015,10191,28.1655555555556,77.7711111111111,NA,0.537505671373256,306.025178653031,0.942016806722689
"50437","BULAND SHAHAR","KHURJA","SARANGPUR","PZDR",2015,10763,28.2183333333333,77.7605555555556,6.95,0.537505671373256,306.025178653031,0.963210702341137
"50438","BULAND SHAHAR","KHURJA","SIKARI","P",2015,10193,28.2413888888889,77.8138888888889,NA,0.537505671373256,306.025178653031,0.770008424599831
"50439","BULAND SHAHAR","LAKHAOTI","AURANGABA","P",2015,10196,28.4180555555556,77.9730555555556,NA,0.572088806012149,305.451691703685,0.952380952380953
"50440","BULAND SHAHAR","LAKHAOTI","BALKA","P",2015,10197,28.4505555555556,77.9972222222222,5.67,0.605120946217666,305.363691120079,0.870696893366919
"50441","BULAND SHAHAR","LAKHAOTI","ISMAILA","P",2015,10198,28.4544444444444,77.9388888888889,NA,0.56857990755461,305.535737204882,0.954314720812183
"50442","BULAND SHAHAR","LAKHAOTI","LAKHAOTI","P",2015,10199,28.5433333333333,77.9727777777778,6.1,0.605120946217666,305.363691120079,0.909698996655519
"50443","BULAND SHAHAR","LAKHAOTI","RASIEDPUR","P",2015,10200,28.385,77.9697222222222,10.05,0.572088806012149,305.451691703685,0.930602006688963
"50444","BULAND SHAHAR","LAKHAOTI","SARAI CHABILA","P",2015,10201,28.4422222222222,77.93,9.77,0.556124572203745,305.638569347524,0.793074324324324
"50445","BULAND SHAHAR","LAKHAOTI","SHIVALI","P",2015,10203,28.3941666666667,77.9980555555556,7.97,0.572088806012149,305.451691703685,0.916946308724833
"50446","BULAND SHAHAR","PAHASU","AHAMADGAR","P",2015,10204,28.2338888888889,78.1238888888889,7.21,0.509066592850045,305.617805164875,0.826342281879194
"50447","BULAND SHAHAR","PAHASU","CHHATARI","W",2015,10205,28.1102777777778,78.1430555555555,NA,0.513875651061707,305.708772060288,0.78087986463621
"50448","BULAND SHAHAR","PAHASU","CHODERA","P",2015,10207,28.1547222222222,78.18,9.65,0.528451932978249,305.480366051152,0.852719665271966
"50449","BULAND SHAHAR","PAHASU","GANGAGARH","P",2015,10208,28.1338888888889,78.0897222222222,NA,0.513875651061707,305.708772060288,0.926112510495382
"50450","BULAND SHAHAR","PAHASU","KANDHE GAON","P",2015,10209,28.2291666666667,78.0127777777778,NA,0.515694202486285,305.754255507995,0.924874791318865
"50451","BULAND SHAHAR","PAHASU","KISHANPUR","W",2015,10210,28.1313888888889,78.1797222222222,NA,0.527922393099828,305.566389093554,0.611528822055138
"50452","BULAND SHAHAR","PAHASU","KUWARNPUR","P",2015,10211,28.1608333333333,78.1277777777778,NA,0.509066592850045,305.617805164875,0.9151973131822
"50453","BULAND SHAHAR","PAHASU","LALGARHI","P",2015,10212,28.1138888888889,78.1369444444444,NA,0.513875651061707,305.708772060288,0.890480202190395
"50454","BULAND SHAHAR","PAHASU","UTARAWALI","P",2015,10213,28.2333333333333,78.0330555555555,NA,0.515694202486285,305.754255507995,0.909471919530595
"50455","BULAND SHAHAR","PAHASU","VAAN","W",2015,10214,28.1191666666667,78.1225,NA,0.513875651061707,305.708772060288,0.928691275167785
"50456","BULAND SHAHAR","PAHASU","VNAIL","PZDR",2015,10764,28.1713469444444,78.0258727777778,3,0.515694202486285,305.754255507995,0.874581939799331
"50457","BULAND SHAHAR","PAHASU","PAHASU","PZDR",2015,10765,28.1705555555556,78.0611111111111,5.37,0.509066592850045,305.617805164875,0.35672514619883
"50458","BULAND SHAHAR","PAHASU","BHIYAPUR","P",2015,10217,28.1991666666667,78.0952777777778,NA,0.509066592850045,305.617805164875,0.872696817420436
"50459","BULAND SHAHAR","SHIKARPUR","CHAKLA","P",2015,10218,28.3819444444444,78.0741666666667,9.8,0.58930163911283,305.307331195746,0.939597315436241
"50460","BULAND SHAHAR","SHIKARPUR","CHITSAUNA","P",2015,10219,28.3386111111111,77.9302777777778,11.65,0.540367973768722,305.810615432327,0.89983305509182
"50461","BULAND SHAHAR","SHIKARPUR","DARVESHPUR","P",2015,10220,28.3297222222222,78.0511111111111,7,0.537027691956681,305.461579409708,0.853658536585366
"50462","BULAND SHAHAR","SHIKARPUR","DHATURY","W",2015,10221,28.3691666666667,77.905,NA,0.556124572203745,305.638569347524,0.903442485306465
"50463","BULAND SHAHAR","SHIKARPUR","HAJRATPUR","P",2015,10222,28.2766666666667,78.1088888888889,NA,0.537027691956681,305.461579409708,0.884873949579832
"50464","BULAND SHAHAR","SHIKARPUR","JAKHAITA","P",2015,10223,28.3719444444444,78.0716666666667,NA,0.58930163911283,305.307331195746,0.955648535564853
"50465","BULAND SHAHAR","SHIKARPUR","JATPURA P","P",2015,10224,28.3544444444444,77.9194444444445,12.35,0.556124572203745,305.638569347524,0.919463087248322
"50466","BULAND SHAHAR","SHIKARPUR","KALAWAN","P",2015,10231,28.3019444444444,77.9730555555556,NA,0.535583999024985,305.648457053547,0.868003341687552
"50467","BULAND SHAHAR","SHIKARPUR","KHERIYA","P",2015,10225,28.3294444444444,78.0177777777778,NA,0.535583999024985,305.648457053547,0.989983305509181
"50468","BULAND SHAHAR","SHIKARPUR","KUTUBPUR","P",2015,10226,28.2955555555556,78.1438888888889,9.75,0.537027691956681,305.461579409708,0.857502095557418
"50469","BULAND SHAHAR","SHIKARPUR","MAHMOODPUR","PZDR",2015,10766,28.2658333333333,78.0186111111111,12.1,0.535583999024985,305.648457053547,0.942760942760943
"50470","BULAND SHAHAR","SHIKARPUR","SALEMPUR","W",2015,10228,28.3211111111111,77.9438888888889,13.6,0.540367973768722,305.810615432327,0.856543624161074
"50471","BULAND SHAHAR","SHIKARPUR","SARAWAN","P",2015,10229,28.3538888888889,77.9972222222222,NA,0.572088806012149,305.451691703685,0.941821247892074
"50472","BULAND SHAHAR","SHIKARPUR","SHIKARPUR","PZDR",2015,10767,28.2916666666667,77.9863888888889,11.27,0.535583999024985,305.648457053547,0.979009235936188
"50473","BULAND SHAHAR","SIKANDRABAD","AADHA","P",2015,10232,28.4236111111111,77.7469444444444,NA,0.547639392415043,305.878840603887,0.887218045112782
"50474","BULAND SHAHAR","SIKANDRABAD","BAIR BADSHAHPUR","P",2015,10233,28.3602777777778,77.7138888888889,NA,0.547639392415043,305.878840603887,0.940134907251264
"50475","BULAND SHAHAR","SIKANDRABAD","BANCHAWALI","P",2015,10234,28.3677777777778,77.77,8.45,0.543888020434227,305.842256091602,0.864932885906041
"50476","BULAND SHAHAR","SIKANDRABAD","BHARANA","W",2015,10235,28.5455555555556,77.7002777777778,9.15,0.546280704569094,305.790840020281,0.750836120401338
"50477","BULAND SHAHAR","SIKANDRABAD","BHAURA","W",2015,10236,28.4019444444444,77.6888888888889,7.05,0.547639392415043,305.878840603887,0.896638655462185
"50478","BULAND SHAHAR","SIKANDRABAD","BILSURI","P",2015,10237,28.4438888888889,77.7538888888889,6.05,0.543888020434227,305.842256091602,0.892887029288703
"50479","BULAND SHAHAR","SIKANDRABAD","CHOLA","P",2015,10238,28.3344444444444,77.7811111111111,NA,0.544825863429431,305.912458804366,0.872696817420436
"50480","BULAND SHAHAR","SIKANDRABAD","DULHAIRA","P",2015,10239,28.3797222222222,77.7038888888889,NA,0.547639392415043,305.878840603887,0.964794635373009
"50481","BULAND SHAHAR","SIKANDRABAD","HADIMPUR","W",2015,10240,28.4255555555556,77.7169444444445,NA,0.547639392415043,305.878840603887,0.903442485306465
"50482","BULAND SHAHAR","SIKANDRABAD","ISMAILPUR","P",2015,10241,28.4497222222222,77.7597222222222,7.85,0.543888020434227,305.842256091602,0.952181208053692
"50483","BULAND SHAHAR","SIKANDRABAD","JHAJHAR","P",2015,10242,28.3841666666667,77.7422222222222,6,0.547639392415043,305.878840603887,0.943933054393305
"50484","BULAND SHAHAR","SIKANDRABAD","MURADADBAD","W",2015,10243,28.5161038888889,77.69379,NA,0.546280704569094,305.790840020281,0.94891122278057
"50485","BULAND SHAHAR","SIKANDRABAD","SALEMPUR","P",2015,10244,28.4733333333333,77.7638888888889,7.55,0.538142512753357,305.814570514737,0.941275167785235
"50486","BULAND SHAHAR","SIKANDRABAD","SARAIDULHA","W",2015,10245,28.3963888888889,77.7386111111111,NA,0.547639392415043,305.878840603887,0.952020202020202
"50487","BULAND SHAHAR","SIKANDRABAD","SIKANDRABAD","PDMU",2015,10768,28.4541666666667,77.7022222222222,9.55,0.546280704569094,305.790840020281,0.171953255425709
"50488","BULAND SHAHAR","SIKANDRABAD","VEERKHERA","P",2015,10247,28.4388888888889,77.78,NA,0.543888020434227,305.842256091602,0.875522138680033
"50489","BULAND SHAHAR","SIYANA","BHASODA","W",2015,10248,28.6622222222222,78.0747222222222,NA,0.658913836709287,304.895013854579,0.845117845117845
"50490","BULAND SHAHAR","SIYANA","BUGRASI","W",2015,10249,28.6108333333333,78.1430555555555,NA,0.657029789562904,305.113532157692,0.255247691015953
"50491","BULAND SHAHAR","SIYANA","CHANDPUR","P",2015,10250,28.6036111111111,78.0644444444444,9.2,0.657029789562904,305.113532157692,0.950544844928751
"50492","BULAND SHAHAR","SIYANA","DHANIYAWALI","W",2015,10251,28.6147222222222,78.0927777777778,NA,0.657029789562904,305.113532157692,0.593802345058627
"50493","BULAND SHAHAR","SIYANA","HAZIPUR","P",2015,10252,28.6375,78.15,11.63,0.680507915540906,304.781305235312,0.53568429890848
"50494","BULAND SHAHAR","SIYANA","KHANA KATIRI","W",2015,10253,28.6216666666667,78.1630555555556,NA,0.680507915540906,304.781305235312,0.890376569037656
"50495","BULAND SHAHAR","SIYANA","KHAHD MOHANPUR","P",2015,10254,28.5797222222222,77.9972222222222,5.51,0.622276644752518,305.223285694549,0.87248322147651
"50496","BULAND SHAHAR","SIYANA","KISAULI","W",2015,10255,28.6083333333333,78.1472222222222,NA,0.657029789562904,305.113532157692,0.439228834870075
"50497","BULAND SHAHAR","SIYANA","MAHAO","W",2015,10256,28.6,78.0055555555556,NA,0.622276644752518,305.223285694549,0.989915966386555
"50498","BULAND SHAHAR","SIYANA","MAKRHI","W",2015,10257,28.5888888888889,78.1305555555556,NA,0.657029789562904,305.113532157692,0.657166806370494
"50499","BULAND SHAHAR","SIYANA","SAHANPUR","W",2015,10258,28.6166666666667,78.0361111111111,NA,0.622276644752518,305.223285694549,0.725523012552302
"50500","BULAND SHAHAR","SIYANA","SIYANA","P",2015,10259,28.6027777777778,78.0666666666667,10.6,0.657029789562904,305.113532157692,0.954924874791319
"50501","BULAND SHAHAR","SIYANA","BHASODA","P",2015,10260,28.6638888888889,78.0777777777778,11.35,0.658913836709287,304.895013854579,0.881909547738694
"50502","BULAND SHAHAR","SIYANA","KISAULI","P",2015,10261,28.6083333333333,78.1472222222222,8.45,0.657029789562904,305.113532157692,0.439228834870075
"50503","BULAND SHAHAR","SIYANA","WASI","P",2015,10262,28.6154469444444,78.1619208333333,7.9,0.680507915540906,304.781305235312,0.897565071368598
"50504","BULAND SHAHAR","SIYANA","BUGRASI","P",2015,10263,28.6138888888889,78.1416666666667,8.45,0.657029789562904,305.113532157692,0.198830409356726
"50505","BULAND SHAHAR","SIYANA","MAHAO","P",2015,10264,28.6,78.0055555555556,5.4,0.622276644752518,305.223285694549,0.989915966386555
"50506","BULAND SHAHAR","SIYANA","VASDEVPUR","P",2015,10265,28.58,78.02,9.58,0.622276644752518,305.223285694549,0.858466722830666
"50507","BULAND SHAHAR","SIYANA","DHANIYAWALI","P",2015,10266,28.625,78.1805555555556,9.83,0.680507915540906,304.781305235312,0.801341156747695
"50508","BULAND SHAHAR","UNCHAGAON","AMARGARH","P",2015,10267,28.4888888888889,78.1305555555556,11.5,0.641576979794975,305.227240776959,0.884518828451882
"50509","BULAND SHAHAR","UNCHAGAON","DAULATPUR","P",2015,10268,28.5375,78.1552777777778,NA,0.672028309856187,304.941486072888,0.805532271584242
"50510","BULAND SHAHAR","UNCHAGAON","NARSAINA","W",2015,10269,28.5277777777778,78.125,NA,0.641576979794975,305.227240776959,0.893097643097643
"50511","BULAND SHAHAR","UNCHAGAON","UNCHAGAON","W",2015,10270,28.4805555555556,78.1472222222222,NA,0.641576979794975,305.227240776959,0.925398155909471
"50512","BULAND SHAHAR","UNCHAGAON","KHANDOEE","P",2015,10271,28.4880791666667,78.181745,10.82,0.672028309856187,304.941486072888,0.867449664429531
"50513","BULAND SHAHAR","UNCHAGAON","UNCHAGAON","P",2015,10272,28.4877777777778,78.1772222222222,9.33,0.672028309856187,304.941486072888,0.868838763575606
"50514","BULAND SHAHAR","AGAUTA","AGAUTA","P",2015,10273,28.6369444444444,77.86,8.35,0.587563912196011,305.429938750434,0.926544240400668
"50515","BULAND SHAHAR","AGAUTA","BAGWALA","P",2015,10274,28.6319444444444,77.8652777777778,8.9,0.587563912196011,305.429938750434,0.956412405699916
"50516","BULAND SHAHAR","AGAUTA","MALAGARH","P",2015,10275,28.6094444444444,77.8688888888889,8.76,0.587563912196011,305.429938750434,0.680203045685279
"50517","BULAND SHAHAR","AGAUTA","PAVSARA","W",2015,10276,28.6491666666667,77.8611111111111,6.75,0.587563912196011,305.429938750434,0.983221476510067
"50518","BULAND SHAHAR","AGAUTA","PIPALA IGLASPUR","P",2015,10277,28.6272222222222,77.88,NA,0.587563912196011,305.429938750434,0.839630562552477
"50519","CHANDAULI","BARAHANI","AMADA","P",2015,2683,25.3227777777778,83.45,6.65,0.846195369394921,306.900240636084,0.808798646362098
"50520","CHANDAULI","BARAHANI","ASHNA","W",2015,2684,25.35,83.5333333333333,6.1,0.89639017576527,306.657991838516,0.820234113712375
"50521","CHANDAULI","BARAHANI","BARAHANI","W",2015,2685,25.2930944444444,83.4104277777778,4.05,0.846195369394921,306.900240636084,0.905439330543933
"50522","CHANDAULI","BARAHANI","BAGAHI","P",2015,2686,25.2444444444444,83.3930555555555,NA,0.800080807140408,307.404513643267,0.549579831932773
"50523","CHANDAULI","BARAHANI","CHATEM","P",2015,2687,25.2901613888889,83.3791975,NA,0.846195369394921,306.900240636084,0.986554621848739
"50524","CHANDAULI","BARAHANI","JEVAREE","W",2015,2688,25.275,83.3666666666667,5.15,0.846195369394921,306.900240636084,0.902684563758389
"50525","CHANDAULI","BARAHANI","JEVARIA BAD","P",2015,2689,25.2769444444444,83.3916666666667,NA,0.846195369394921,306.900240636084,0.853801169590643
"50526","CHANDAULI","BARAHANI","MOHMAD PUR","P",2015,2690,25.2319444444444,83.3958333333333,NA,0.800080807140408,307.404513643267,0.845378151260504
"50527","CHANDAULI","BARAHANI","NAUBATUR","P",2015,2691,25.2347222222222,83.4,7.55,0.800080807140408,307.404513643267,0.753148614609572
"50528","CHANDAULI","BARAHANI","PAI","W",2015,2692,25.35,83.5,7.35,0.89639017576527,306.657991838516,0.921207041072925
"50529","CHANDAULI","BARAHANI","SABAL JALALPUR","W",2015,2693,25.3666666666667,83.4319444444444,1.7,0.89128847709448,306.711385451041,0.702680067001675
"50530","CHANDAULI","BARAHANI","SAID RAJA","P",2015,2694,25.2590855555556,83.3504227777778,4.15,0.846195369394921,306.900240636084,0.581589958158996
"50531","CHANDAULI","BARAHANI","SAID RAJA","W",2015,2695,25.25,83.3347222222222,4.4,0.837315821749395,306.9496791662,0.704260651629073
"50532","CHANDAULI","CHAHANIA","AJAGARA","W",2015,2696,25.4777777777778,83.2027777777778,12.05,0.819018825423946,306.745992422122,0.650501672240802
"50533","CHANDAULI","CHAHANIA","CHAHANIA","P",2015,2698,25.4273125,83.2070711111111,NA,0.844760037619201,306.797408493443,0.831799163179916
"50534","CHANDAULI","CHAHANIA","CHAHANIA-2","W",2015,2699,25.4166666666667,83.2180555555556,NA,0.844760037619201,306.797408493443,0.73215785054576
"50535","CHANDAULI","CHAHANIA","HASANPUR","W",2015,2700,25.5123113888889,83.2222197222222,9.22,0.819018825423946,306.745992422122,0.786733837111671
"50536","CHANDAULI","CHAHANIA","KAILI","W",2015,2702,25.3180555555556,83.1583333333333,1.19,0.825822019335663,307.011971714146,0.778709136630343
"50537","CHANDAULI","CHAHANIA","MARKANIA","W",2015,2703,25.3613286111111,83.1956916666667,1.05,0.844760037619201,306.797408493443,0.836134453781513
"50538","CHANDAULI","CHAHANIA","MOHARGANJ","P",2015,2705,25.45539,83.1983322222222,2.9,0.819018825423946,306.745992422122,0.836820083682008
"50539","CHANDAULI","CHAHANIA","RAMGARH","W",2015,2707,25.4819444444444,83.2383333333333,7.51,0.819018825423946,306.745992422122,0.848281642917016
"50540","CHANDAULI","CHAHANIA","RAMGARH","P",2015,2708,25.4734327777778,83.2583280555556,7.6,0.849142676876134,306.717318074655,0.836257309941521
"50541","CHANDAULI","CHAHANIA","SIMRA","P",2015,2709,25.4675902777778,83.2182475,9.9,0.819018825423946,306.745992422122,0.533444816053512
"50542","CHANDAULI","CHAHANIA","UTARI CHAPRA","P",2015,2710,25.4860766666667,83.1856069444444,9.9,0.819018825423946,306.745992422122,0.826196473551638
"50543","CHANDAULI","CHAKIA","BAHELIYA","W",2015,2711,25.0083333333333,83.2166666666667,NA,0.882944043431358,307.027792043783,0.55902192242833
"50544","CHANDAULI","CHAKIA","BALIA","W",2015,2712,25.025,83.1,3.3,0.875385558429893,307.08612950932,0.638262322472849
"50545","CHANDAULI","CHAKIA","BITHWAL","P",2015,2713,25.1083333333333,83.1916666666667,3.4,0.826117446846782,307.55480677482,0.768261964735516
"50546","CHANDAULI","CHAKIA","CHAKIA","P",2015,2714,25.05,83.2166666666667,2.55,0.882944043431358,307.027792043783,0.585570469798658
"50547","CHANDAULI","CHAKIA","DHARDE","P",2015,2715,25.1416666666667,83.2083333333333,1.8,0.826117446846782,307.55480677482,0.873215785054576
"50548","CHANDAULI","CHAKIA","MAWAIYA","W",2015,2716,25.1333333333333,83.1861111111111,3.77,0.826117446846782,307.55480677482,0.853433835845896
"50549","CHANDAULI","CHAKIA","PARWATPUR","W",2015,2717,25.0916666666667,83.1972222222222,1.78,0.826117446846782,307.55480677482,0.64440734557596
"50550","CHANDAULI","CHAKIA","RAGHUNATH","W",2015,2718,25.0111111111111,83.1583333333333,0.73,0.882944043431358,307.027792043783,0.75
"50551","CHANDAULI","CHAKIA","SHERWAN","W",2015,2719,25.0708333333333,83.1527777777778,0.81,0.826117446846782,307.55480677482,0.517676767676768
"50552","CHANDAULI","CHAKIA","TILORI","P",2015,2720,25.05,83.2166666666667,3.1,0.882944043431358,307.027792043783,0.585570469798658
"50553","CHANDAULI","CHAKIA","TILORI","W",2015,2721,25.0527777777778,83.2305555555556,2.83,0.826117446846782,307.55480677482,0.403022670025188
"50554","CHANDAULI","CHAKIA","UTRAUT","P",2015,2722,25.1194444444444,83.2333333333333,1.9,0.826117446846782,307.55480677482,0.804366078925273
"50555","CHANDAULI","CHAKIA","UTRAUT","W",2015,2723,25.1333333333333,83.225,1.3,0.826117446846782,307.55480677482,0.82190635451505
"50556","CHANDAULI","CHANDAULI","BICHIA","P",2015,2724,25.2666666666667,83.25,2.75,0.825822019335663,307.011971714146,0.619127516778523
"50557","CHANDAULI","CHANDAULI","CHANDAULI","P",2015,2725,25.2577777777778,83.2630555555556,NA,0.837315821749395,306.9496791662,0.468513853904282
"50558","CHANDAULI","CHANDAULI","CHANDAULI","W",2015,2726,25.2583333333333,83.2583333333333,0.85,0.837315821749395,306.9496791662,0.499161073825504
"50559","CHANDAULI","CHANDAULI","CHANDAULI BLOCK","P",2015,2727,25.2652777777778,83.2638888888889,1.45,0.837315821749395,306.9496791662,0.560568086883876
"50560","CHANDAULI","CHANDAULI","DARVESHPUR","P",2015,2728,25.2411111111111,83.3047222222222,2.05,0.803143777279276,307.363974048572,0.837951301427372
"50561","CHANDAULI","CHANDAULI","FATTEPUR","W",2015,2729,25.2248369444444,83.3307825,2.06,0.803143777279276,307.363974048572,0.993294216261525
"50562","CHANDAULI","CHANDAULI","JAGDISH S","P",2015,2731,25.2638888888889,83.225,1.85,0.825822019335663,307.011971714146,0.756688963210703
"50563","CHANDAULI","CHANDAULI","JAMOKHER","P",2015,2732,25.175,83.2916666666667,5.15,0.803143777279276,307.363974048572,0.859296482412061
"50564","CHANDAULI","CHANDAULI","JAMOKHER","W",2015,2733,25.1848205555556,83.2912961111111,5.05,0.803143777279276,307.363974048572,0.869017632241813
"50565","CHANDAULI","CHANDAULI","JASURI","P",2015,2734,25.2519444444444,83.2519444444444,NA,0.837315821749395,306.9496791662,0.709030100334449
"50566","CHANDAULI","CHANDAULI","KHURUHUJA","P",2015,2736,25.2027777777778,83.2291666666667,4.15,0.80633216475777,307.390670854835,0.80685618729097
